"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2019","747.70","746.05","750.00","742.88","2.01K","0.31%"
"12/26/2019","745.40","750.28","750.50","744.50","2.34K","-0.79%"
"12/25/2019","751.34","749.03","751.49","749.03","1.15K","0.40%"
"12/24/2019","748.38","752.85","752.94","747.40","9.46K","-0.51%"
"12/23/2019","752.20","757.00","758.20","751.56","10.01K","-0.55%"
"12/20/2019","756.35","754.12","757.00","746.35","13.28K","0.38%"
"12/19/2019","753.47","751.71","754.90","750.25","15.76K","0.34%"
"12/18/2019","750.90","756.10","758.03","750.32","14.53K","-0.65%"
"12/17/2019","755.80","761.50","761.50","754.27","13.21K","-0.68%"
"12/16/2019","761.00","764.40","767.13","759.94","12.28K","-0.34%"
"12/13/2019","763.62","768.37","769.76","760.39","10.48K","-0.52%"
"12/12/2019","767.60","770.63","771.75","765.25","10.95K","-0.22%"
"12/11/2019","769.33","780.10","780.10","767.71","12.02K","-1.30%"
"12/10/2019","779.45","773.63","780.46","772.89","10.61K","0.90%"
"12/09/2019","772.50","776.75","776.75","767.22","10.06K","-0.45%"
"12/06/2019","775.97","782.05","783.50","774.65","11.91K","-0.62%"
"12/05/2019","780.80","787.75","787.77","780.19","7.95K","-0.78%"
"12/04/2019","786.97","803.15","803.15","786.98","11.83K","-1.87%"
"12/03/2019","801.98","803.75","806.87","798.48","9.22K","-0.18%"
"12/02/2019","803.40","798.55","809.15","798.20","7.88K","0.03%"
"11/29/2019","803.12","828.93","828.93","796.67","8.05K","-2.98%"
"11/28/2019","827.80","818.00","838.69","818.00","10.77K","1.35%"
"11/27/2019","816.80","798.66","820.22","796.60","13.69K","2.45%"
"11/26/2019","797.30","792.03","801.22","789.28","11.88K","0.75%"
"11/25/2019","791.35","799.91","799.91","787.08","11.04K","-0.95%"
"11/22/2019","798.93","795.75","801.50","792.40","10.92K","0.49%"
"11/21/2019","795.05","791.11","799.49","790.73","13.16K","0.62%"
"11/20/2019","790.13","787.51","802.42","787.51","12.79K","0.46%"
"11/19/2019","786.53","776.51","789.41","772.09","12.01K","1.42%"
"11/18/2019","775.53","772.11","780.36","762.25","14.96K","0.16%"
"11/15/2019","774.30","803.42","803.42","774.51","5.17K","-3.47%"
"11/14/2019","802.12","794.63","808.10","790.01","4.28K","1.07%"
"11/13/2019","793.65","780.50","799.82","780.50","6.12K","1.77%"
"11/12/2019","779.85","759.05","800.38","759.05","7.28K","2.81%"
"11/11/2019","758.50","747.92","759.87","747.47","1.08K","1.52%"
"11/08/2019","747.14","742.00","748.15","742.00","10.21K","0.78%"
"11/07/2019","741.35","740.20","743.66","735.46","8.03K","0.26%"
"11/06/2019","739.42","747.98","749.33","739.30","7.78K","-1.08%"
"11/05/2019","747.50","741.50","750.36","740.12","2.99K","0.90%"
"11/04/2019","740.85","740.75","741.91","732.67","7.06K","0.03%"
"11/01/2019","740.60","741.58","742.42","739.96","1.33K","0.00%"
